timestamp,HRJLevel,HRNLevel,LCLLevel,SRVLevel
7706,-0.003,10.362,-0.03,3.16
7707,-0.005,10.364,-0.029,3.163
7708,-0.006,10.364,-0.031,3.162
7709,-0.006,10.364,-0.032,3.161
7710,-0.007,10.362,-0.032,3.161
7711,-0.008,10.362,-0.033,3.161
7712,-0.007,10.363,-0.034,3.162
7713,-0.006,10.363,-0.034,3.162
7714,-0.005,10.364,-0.036,3.162
7715,-0.005,10.365,-0.036,3.161
7716,-0.005,10.366,-0.035,3.161
7717,-0.004,10.365,-0.037,3.161
7718,-0.005,10.364,-0.037,3.162
7719,-0.006,10.361,-0.037,3.16
7720,-0.005,10.362,-0.038,3.159
7721,-0.006,10.361,-0.04,3.161
7722,-0.006,10.36,-0.04,3.16
7723,-0.007,10.36,-0.041,3.16
7724,-0.009,10.36,-0.041,3.158
7725,-0.009,10.359,-0.041,3.159
7726,-0.009,10.359,-0.041,3.158
7727,-0.009,10.359,-0.043,3.157
7728,-0.01,10.358,-0.043,3.155
7729,-0.011,10.356,-0.045,3.155
7730,-0.012,10.354,-0.047,3.154
7731,-0.014,10.354,-0.048,3.153
7732,-0.016,10.346,-0.052,3.152
7733,-0.018,10.346,-0.054,3.149
7734,-0.021,10.348,-0.057,3.147
7735,-0.02,10.345,-0.059,3.146
7736,-0.021,10.342,-0.06,3.146
7737,-0.021,10.341,-0.061,3.145
7738,-0.022,10.337,-0.061,3.144
7739,-0.02,10.337,-0.063,3.142
7740,0.006,10.343,-0.064,3.14
7741,0.027,10.339,-0.065,3.139
7742,0.042,10.336,-0.07,3.137
7743,0.048,10.333,-0.071,3.137
7744,0.038,10.337,-0.073,3.136
7745,0.028,10.337,-0.078,3.136
7746,0.008,10.337,-0.082,3.134
7747,-0.005,10.331,-0.086,3.132
7748,-0.02,10.331,-0.09,3.13
7749,-0.031,10.328,-0.092,3.128
7750,-0.036,10.326,-0.093,3.127
7751,-0.036,10.325,-0.093,3.126
7752,-0.037,10.315,-0.089,3.124
7753,-0.038,10.322,-0.087,3.124
7754,-0.038,10.316,-0.086,3.123
7755,-0.04,10.319,-0.086,3.123
7756,-0.04,10.315,-0.085,3.123
7757,-0.04,10.313,-0.085,3.123
7758,-0.04,10.313,-0.084,3.123
7759,-0.04,10.313,-0.083,3.124
7760,-0.04,10.309,-0.083,3.123
7761,-0.042,10.307,-0.083,3.123
7762,-0.041,10.312,-0.082,3.123
7763,-0.041,10.309,-0.082,3.122
7764,-0.04,10.308,-0.081,3.123
7765,-0.04,10.31,-0.08,3.123
7766,-0.04,10.312,-0.078,3.123
7767,-0.039,10.311,-0.076,3.126
7768,-0.039,10.311,-0.074,3.127
7769,-0.036,10.31,-0.073,3.127
7770,-0.036,10.311,-0.072,3.127
7771,-0.035,10.311,-0.07,3.129
7772,-0.034,10.311,-0.07,3.129
7773,-0.034,10.313,-0.069,3.128
7774,-0.033,10.314,-0.067,3.13
7775,-0.032,10.314,-0.066,3.131
7776,-0.03,10.316,-0.064,3.132
7777,-0.029,10.317,-0.062,3.135
7778,-0.028,10.318,-0.061,3.135
7779,-0.027,10.319,-0.059,3.136
7780,-0.026,10.32,-0.057,3.136
7781,-0.026,10.32,-0.057,3.137
7782,-0.025,10.322,-0.055,3.138
7783,-0.025,10.322,-0.054,3.139
7784,-0.025,10.322,-0.054,3.139
7785,-0.025,10.322,-0.055,3.138
7786,-0.024,10.324,-0.055,3.137
7787,-0.023,10.325,-0.054,3.138
7788,-0.024,10.325,-0.053,3.138
7789,-0.023,10.324,-0.053,3.139
7790,-0.022,10.326,-0.052,3.139
7791,-0.021,10.325,-0.051,3.14
7792,-0.02,10.326,-0.049,3.14
7793,-0.019,10.326,-0.05,3.141
7794,-0.019,10.327,-0.049,3.141
7795,-0.019,10.328,-0.047,3.143
7796,-0.018,10.329,-0.046,3.144
7797,-0.017,10.33,-0.046,3.144
7798,-0.016,10.329,-0.045,3.144
7799,-0.017,10.329,-0.046,3.142
7800,-0.017,10.329,-0.046,3.142
7801,-0.018,10.329,-0.048,3.141
7802,-0.019,10.33,-0.047,3.141
7803,-0.019,10.33,-0.047,3.141
7804,-0.02,10.331,-0.047,3.141
7805,-0.021,10.33,-0.049,3.139
7806,-0.021,10.329,-0.049,3.138
7807,-0.022,10.327,-0.05,3.138
7808,-0.022,10.324,-0.05,3.137
7809,-0.025,10.321,-0.052,3.135
7810,-0.026,10.32,-0.054,3.133
7811,-0.028,10.321,-0.055,3.131
7812,-0.029,10.321,-0.056,3.13
7813,-0.029,10.32,-0.056,3.13
7814,-0.029,10.32,-0.057,3.129
7815,-0.029,10.318,-0.057,3.129
7816,-0.03,10.316,-0.058,3.128
7817,-0.032,10.317,-0.059,3.127
7818,-0.032,10.316,-0.061,3.125
7819,-0.034,10.315,-0.061,3.125
7820,-0.034,10.314,-0.061,3.124
7821,-0.034,10.314,-0.061,3.124
7822,-0.034,10.313,-0.062,3.124
7823,-0.034,10.312,-0.062,3.124
7824,-0.036,10.312,-0.062,3.123
7825,-0.035,10.312,-0.064,3.121
7826,-0.035,10.312,-0.062,3.123
7827,-0.036,10.312,-0.062,3.125
7828,-0.035,10.313,-0.062,3.124
7829,-0.033,10.313,-0.061,3.125
7830,-0.033,10.314,-0.06,3.126
7831,-0.032,10.316,-0.06,3.127
7832,-0.031,10.316,-0.059,3.127
7833,-0.03,10.317,-0.059,3.127
7834,-0.031,10.318,-0.059,3.128
7835,-0.029,10.317,-0.057,3.128
7836,-0.029,10.317,-0.056,3.129
7837,-0.029,10.319,-0.055,3.13
7838,-0.028,10.319,-0.055,3.13
7839,-0.027,10.32,-0.054,3.131
7840,-0.026,10.321,-0.053,3.133
7841,-0.025,10.323,-0.054,3.133
7842,-0.024,10.324,-0.05,3.135
7843,-0.025,10.326,-0.05,3.137
7844,-0.026,10.327,-0.048,3.14
7845,-0.027,10.328,-0.047,3.141
7846,-0.028,10.329,-0.044,3.143
7847,-0.027,10.331,-0.043,3.146
7848,-0.027,10.333,-0.043,3.146
7849,-0.028,10.335,-0.042,3.148
7850,-0.027,10.336,-0.04,3.152
7851,-0.025,10.337,-0.04,3.153
7852,-0.025,10.339,-0.04,3.153
7853,-0.027,10.337,-0.041,3.154
7854,-0.026,10.337,-0.041,3.153
7855,-0.028,10.337,-0.042,3.153
7856,-0.028,10.337,-0.045,3.152
7857,-0.028,10.337,-0.046,3.152
7858,-0.029,10.336,-0.047,3.152
7859,-0.03,10.334,-0.048,3.149
7860,-0.028,10.333,-0.049,3.15
7861,-0.024,10.334,-0.048,3.15
7862,-0.022,10.334,-0.05,3.148
7863,-0.025,10.334,-0.052,3.148
7864,-0.024,10.33,-0.054,3.146
7865,-0.024,10.334,-0.055,3.146
7866,-0.025,10.332,-0.055,3.145
7867,-0.024,10.33,-0.056,3.144
7868,-0.027,10.326,-0.061,3.14
7869,-0.03,10.327,-0.064,3.139
7870,-0.031,10.326,-0.068,3.136
7871,-0.033,10.324,-0.068,3.136
7872,-0.033,10.322,-0.069,3.134
7873,-0.034,10.32,-0.071,3.132
7874,-0.036,10.317,-0.073,3.128
7875,-0.038,10.316,-0.076,3.127
7876,-0.04,10.315,-0.081,3.124
7877,-0.042,10.316,-0.083,3.123
7878,-0.044,10.311,-0.085,3.121
7879,-0.046,10.308,-0.086,3.118
7880,-0.047,10.306,-0.088,3.118
7881,-0.048,10.305,-0.09,3.114
7882,-0.053,10.3,-0.094,3.113
7883,-0.054,10.3,-0.095,3.11
7884,-0.056,10.298,-0.098,3.11
7885,-0.057,10.297,-0.099,3.108
7886,-0.058,10.293,-0.104,3.106
7887,-0.059,10.293,-0.109,3.105
7888,-0.06,10.29,-0.113,3.104
7889,-0.046,10.288,-0.116,3.102
7890,-0.034,10.286,-0.12,3.101
7891,-0.032,10.281,-0.122,3.099
7892,-0.043,10.28,-0.123,3.1
7893,-0.053,10.279,-0.124,3.096
7894,-0.064,10.278,-0.124,3.095
7895,-0.068,10.277,-0.124,3.096
7896,-0.071,10.275,-0.121,3.093
7897,-0.071,10.272,-0.117,3.095
7898,-0.073,10.268,-0.117,3.093
7899,-0.078,10.271,-0.117,3.092
7900,-0.07,10.266,-0.117,3.091
7901,-0.072,10.266,-0.117,3.089
7902,-0.072,10.264,-0.116,3.09
7903,-0.072,10.263,-0.116,3.089
7904,-0.071,10.264,-0.115,3.089
7905,-0.07,10.268,-0.113,3.091
7906,-0.07,10.267,-0.113,3.091
7907,-0.07,10.271,-0.111,3.092
7908,-0.069,10.271,-0.109,3.093
7909,-0.068,10.271,-0.107,3.093
7910,-0.067,10.27,-0.107,3.093
7911,-0.068,10.268,-0.105,3.093
7912,-0.066,10.266,-0.103,3.093
7913,-0.066,10.266,-0.101,3.094
7914,-0.065,10.268,-0.1,3.096
7915,-0.064,10.268,-0.099,3.097
7916,-0.063,10.269,-0.097,3.098
7917,-0.061,10.272,-0.096,3.099
7918,-0.06,10.272,-0.093,3.1
7919,-0.061,10.273,-0.093,3.101
7920,-0.059,10.274,-0.091,3.101
7921,-0.058,10.276,-0.09,3.103
7922,-0.056,10.277,-0.089,3.102
7923,-0.055,10.278,-0.087,3.105
7924,-0.053,10.279,-0.085,3.106
7925,-0.053,10.279,-0.083,3.107
7926,-0.051,10.282,-0.083,3.107
7927,-0.051,10.282,-0.083,3.107
7928,-0.05,10.285,-0.081,3.109
7929,-0.049,10.284,-0.08,3.109
7930,-0.048,10.284,-0.079,3.11
7931,-0.047,10.286,-0.077,3.112
7932,-0.046,10.285,-0.076,3.111
7933,-0.044,10.287,-0.076,3.112
7934,-0.043,10.289,-0.074,3.114
7935,-0.043,10.289,-0.072,3.115
7936,-0.041,10.29,-0.071,3.116
7937,-0.04,10.291,-0.07,3.117
7938,-0.04,10.293,-0.069,3.118
7939,-0.038,10.295,-0.067,3.119
7940,-0.037,10.296,-0.065,3.12
7941,-0.036,10.296,-0.065,3.12
7942,-0.035,10.296,-0.064,3.122
7943,-0.036,10.293,-0.066,3.119
7944,-0.04,10.292,-0.067,3.118
7945,-0.04,10.292,-0.07,3.116
7946,-0.041,10.293,-0.07,3.115
7947,-0.043,10.293,-0.07,3.114
7948,-0.043,10.291,-0.071,3.114
7949,-0.044,10.29,-0.072,3.111
7950,-0.044,10.29,-0.073,3.11
7951,-0.045,10.287,-0.074,3.109
7952,-0.046,10.287,-0.074,3.109
7953,-0.047,10.286,-0.076,3.108
7954,-0.048,10.285,-0.076,3.108
7955,-0.049,10.284,-0.077,3.106
7956,-0.049,10.284,-0.077,3.106
7957,-0.049,10.282,-0.078,3.105
7958,-0.052,10.279,-0.079,3.104
7959,-0.053,10.279,-0.081,3.102
7960,-0.053,10.278,-0.082,3.101
7961,-0.053,10.279,-0.082,3.101
7962,-0.054,10.278,-0.082,3.1
7963,-0.054,10.278,-0.082,3.101
7964,-0.054,10.278,-0.081,3.101
7965,-0.054,10.277,-0.082,3.101
7966,-0.054,10.278,-0.082,3.1
7967,-0.054,10.279,-0.081,3.101
7968,-0.053,10.279,-0.08,3.102
7969,-0.052,10.278,-0.078,3.103
7970,-0.051,10.278,-0.079,3.102
7971,-0.053,10.278,-0.081,3.101
7972,-0.052,10.278,-0.08,3.102
7973,-0.052,10.279,-0.079,3.102
7974,-0.051,10.281,-0.078,3.104
7975,-0.051,10.282,-0.077,3.105
7976,-0.051,10.283,-0.077,3.104
7977,-0.049,10.284,-0.076,3.105
7978,-0.047,10.285,-0.075,3.107
7979,-0.047,10.284,-0.075,3.108
7980,-0.046,10.285,-0.073,3.107
7981,-0.045,10.285,-0.073,3.108
7982,-0.044,10.286,-0.072,3.11
7983,-0.042,10.289,-0.07,3.111
7984,-0.041,10.29,-0.069,3.113
7985,-0.04,10.292,-0.068,3.115
7986,-0.039,10.294,-0.066,3.116
7987,-0.041,10.295,-0.064,3.118
7988,-0.041,10.297,-0.063,3.119
7989,-0.042,10.298,-0.061,3.121
7990,-0.043,10.297,-0.061,3.123
7991,-0.043,10.299,-0.061,3.123
7992,-0.044,10.3,-0.06,3.125
7993,-0.043,10.302,-0.06,3.125
7994,-0.043,10.303,-0.06,3.128
7995,-0.043,10.304,-0.058,3.13
7996,-0.043,10.305,-0.059,3.131
7997,-0.045,10.306,-0.06,3.13
7998,-0.044,10.307,-0.061,3.131
7999,-0.043,10.307,-0.063,3.131
8000,-0.046,10.305,-0.064,3.131
8001,-0.046,10.306,-0.064,3.132
8002,-0.046,10.304,-0.065,3.13
8003,-0.046,10.303,-0.066,3.129
8004,-0.046,10.303,-0.066,3.129
8005,-0.047,10.303,-0.067,3.128
8006,-0.048,10.304,-0.068,3.127
8007,-0.045,10.303,-0.07,3.126
8008,-0.042,10.302,-0.07,3.126
8009,-0.041,10.301,-0.072,3.123
8010,-0.041,10.3,-0.073,3.124
8011,-0.041,10.299,-0.074,3.123
8012,-0.043,10.298,-0.076,3.123
8013,-0.044,10.295,-0.079,3.121
8014,-0.045,10.296,-0.079,3.119
8015,-0.047,10.295,-0.081,3.119
8016,-0.047,10.294,-0.081,3.118
8017,-0.047,10.291,-0.084,3.118
8018,-0.05,10.29,-0.087,3.114
8019,-0.051,10.288,-0.089,3.11
8020,-0.053,10.29,-0.09,3.11
8021,-0.053,10.288,-0.093,3.109
8022,-0.055,10.286,-0.094,3.107
8023,-0.057,10.282,-0.097,3.104
8024,-0.057,10.279,-0.098,3.104
8025,-0.058,10.278,-0.1,3.101
8026,-0.059,10.279,-0.102,3.099
8027,-0.06,10.274,-0.104,3.1
8028,-0.061,10.273,-0.106,3.099
8029,-0.063,10.27,-0.109,3.098
8030,-0.065,10.27,-0.115,3.094
8031,-0.065,10.269,-0.118,3.093
8032,-0.066,10.266,-0.123,3.091
8033,-0.068,10.267,-0.124,3.09
8034,-0.069,10.265,-0.125,3.089
8035,-0.069,10.262,-0.127,3.089
8036,-0.071,10.259,-0.128,3.088
8037,-0.073,10.256,-0.13,3.086
8038,-0.074,10.253,-0.131,3.084
8039,-0.075,10.252,-0.133,3.083
8040,-0.076,10.253,-0.128,3.083
8041,-0.077,10.249,-0.125,3.084
8042,-0.078,10.247,-0.123,3.082
8043,-0.079,10.246,-0.124,3.08
8044,-0.079,10.247,-0.123,3.08
8045,-0.079,10.246,-0.123,3.079
8046,-0.079,10.246,-0.123,3.079
8047,-0.079,10.244,-0.123,3.078
8048,-0.08,10.243,-0.124,3.076
8049,-0.08,10.243,-0.122,3.077
8050,-0.08,10.242,-0.122,3.077
8051,-0.08,10.244,-0.121,3.078
8052,-0.079,10.243,-0.119,3.079
8053,-0.077,10.244,-0.118,3.08
8054,-0.078,10.243,-0.117,3.079
8055,-0.077,10.243,-0.116,3.079
8056,-0.076,10.242,-0.114,3.08
8057,-0.075,10.241,-0.112,3.083
8058,-0.073,10.243,-0.109,3.083
8059,-0.072,10.245,-0.107,3.085
8060,-0.068,10.246,-0.104,3.088
8061,-0.066,10.249,-0.103,3.089
8062,-0.065,10.252,-0.1,3.091
8063,-0.064,10.254,-0.098,3.092
8064,-0.061,10.257,-0.095,3.094
8065,-0.058,10.257,-0.093,3.095
8066,-0.057,10.258,-0.091,3.096
8067,-0.057,10.261,-0.089,3.099
8068,-0.055,10.262,-0.088,3.099
8069,-0.054,10.264,-0.086,3.1
8070,-0.053,10.265,-0.085,3.1
8071,-0.052,10.268,-0.084,3.101
8072,-0.051,10.268,-0.082,3.103
8073,-0.049,10.27,-0.08,3.104
8074,-0.048,10.272,-0.079,3.106
8075,-0.047,10.272,-0.078,3.106
8076,-0.047,10.273,-0.076,3.108
8077,-0.046,10.272,-0.077,3.106
8078,-0.046,10.272,-0.077,3.106
8079,-0.047,10.271,-0.075,3.109
8080,-0.045,10.271,-0.074,3.109
8081,-0.043,10.273,-0.074,3.11
8082,-0.043,10.274,-0.072,3.11
8083,-0.041,10.277,-0.071,3.111
8084,-0.04,10.278,-0.07,3.112
8085,-0.039,10.278,-0.07,3.111
8086,-0.04,10.278,-0.069,3.113
8087,-0.039,10.278,-0.068,3.114
8088,-0.039,10.277,-0.068,3.113
8089,-0.039,10.278,-0.066,3.114
8090,-0.039,10.278,-0.067,3.114
8091,-0.04,10.277,-0.069,3.111
8092,-0.043,10.276,-0.071,3.11
8093,-0.044,10.275,-0.073,3.107
8094,-0.047,10.273,-0.074,3.105
8095,-0.045,10.274,-0.074,3.106
8096,-0.045,10.272,-0.074,3.106
8097,-0.045,10.272,-0.075,3.106
8098,-0.046,10.271,-0.075,3.105
8099,-0.048,10.27,-0.075,3.105
8100,-0.048,10.271,-0.075,3.105
8101,-0.047,10.27,-0.076,3.104
8102,-0.048,10.269,-0.078,3.101
8103,-0.049,10.269,-0.077,3.102
8104,-0.049,10.27,-0.078,3.101
8105,-0.05,10.269,-0.077,3.101
8106,-0.05,10.27,-0.078,3.1
8107,-0.051,10.269,-0.078,3.101
8108,-0.048,10.269,-0.078,3.101
8109,-0.049,10.269,-0.077,3.103
8110,-0.047,10.273,-0.075,3.105
8111,-0.047,10.276,-0.074,3.104
8112,-0.045,10.278,-0.071,3.106
8113,-0.045,10.278,-0.071,3.107
8114,-0.043,10.28,-0.07,3.108
8115,-0.044,10.278,-0.072,3.106
8116,-0.046,10.278,-0.072,3.106
8117,-0.045,10.277,-0.073,3.106
8118,-0.045,10.278,-0.071,3.107
8119,-0.045,10.276,-0.071,3.107
8120,-0.045,10.274,-0.073,3.106
8121,-0.044,10.273,-0.074,3.105
8122,-0.044,10.271,-0.073,3.106
8123,-0.044,10.271,-0.073,3.106
8124,-0.045,10.269,-0.074,3.106
8125,-0.047,10.27,-0.074,3.106
8126,-0.046,10.27,-0.075,3.105
8127,-0.047,10.267,-0.075,3.105
8128,-0.046,10.27,-0.074,3.106
8129,-0.045,10.273,-0.074,3.106
8130,-0.043,10.273,-0.073,3.108
8131,-0.045,10.274,-0.072,3.109
8132,-0.046,10.276,-0.071,3.11
8133,-0.044,10.278,-0.069,3.112
8134,-0.043,10.279,-0.067,3.115
8135,-0.043,10.281,-0.066,3.117
8136,-0.044,10.284,-0.064,3.118
8137,-0.043,10.285,-0.064,3.12
8138,-0.044,10.284,-0.064,3.123
8139,-0.045,10.284,-0.064,3.124
8140,-0.046,10.286,-0.064,3.124
8141,-0.046,10.286,-0.064,3.123
8142,-0.047,10.287,-0.064,3.124
8143,-0.047,10.286,-0.065,3.124
8144,-0.048,10.286,-0.067,3.123
8145,-0.05,10.286,-0.069,3.123
8146,-0.047,10.286,-0.068,3.123
8147,-0.049,10.284,-0.068,3.123
8148,-0.05,10.285,-0.069,3.123
8149,-0.049,10.285,-0.071,3.122
8150,-0.051,10.284,-0.072,3.121
8151,-0.052,10.285,-0.074,3.121
8152,-0.048,10.283,-0.075,3.119
8153,-0.047,10.28,-0.076,3.118
8154,-0.046,10.28,-0.078,3.117
8155,-0.047,10.28,-0.08,3.115
8156,-0.049,10.279,-0.083,3.113
8157,-0.05,10.276,-0.085,3.111
8158,-0.051,10.273,-0.089,3.11
8159,-0.053,10.272,-0.092,3.107
8160,-0.055,10.27,-0.094,3.105
8161,-0.056,10.271,-0.095,3.104
8162,-0.057,10.268,-0.097,3.101
8163,-0.06,10.266,-0.099,3.099
8164,-0.061,10.264,-0.101,3.097
8165,-0.061,10.264,-0.102,3.097
8166,-0.061,10.26,-0.104,3.096
8167,-0.063,10.26,-0.106,3.094
8168,-0.063,10.26,-0.108,3.093
8169,-0.065,10.254,-0.11,3.091
8170,-0.066,10.252,-0.112,3.088
8171,-0.068,10.252,-0.115,3.088
8172,-0.069,10.248,-0.119,3.086
8173,-0.071,10.246,-0.121,3.084
8174,-0.072,10.246,-0.124,3.083
8175,-0.075,10.244,-0.129,3.083
8176,-0.076,10.238,-0.13,3.082
8177,-0.076,10.235,-0.133,3.08
8178,-0.079,10.234,-0.135,3.078
8179,-0.08,10.236,-0.137,3.077
8180,-0.079,10.238,-0.138,3.076
8181,-0.08,10.231,-0.139,3.075
8182,-0.083,10.23,-0.141,3.073
8183,-0.083,10.225,-0.143,3.071
8184,-0.084,10.225,-0.137,3.071
8185,-0.085,10.223,-0.136,3.069
8186,-0.086,10.222,-0.135,3.069
8187,-0.087,10.222,-0.133,3.068
8188,-0.088,10.222,-0.132,3.067
8189,-0.089,10.224,-0.131,3.067
8190,-0.088,10.225,-0.128,3.069
8191,-0.086,10.223,-0.125,3.071
8192,-0.085,10.222,-0.124,3.071
8193,-0.084,10.225,-0.121,3.072
8194,-0.083,10.225,-0.122,3.071
8195,-0.084,10.226,-0.12,3.072
8196,-0.083,10.228,-0.119,3.071
8197,-0.084,10.23,-0.119,3.071
8198,-0.083,10.231,-0.116,3.074
8199,-0.081,10.23,-0.115,3.074
8200,-0.079,10.231,-0.112,3.076
8201,-0.078,10.234,-0.111,3.076
8202,-0.077,10.239,-0.107,3.08
8203,-0.074,10.24,-0.104,3.084
8204,-0.07,10.243,-0.104,3.083
8205,-0.07,10.244,-0.102,3.085
8206,-0.067,10.247,-0.099,3.088
8207,-0.067,10.251,-0.098,3.087
8208,-0.066,10.252,-0.096,3.088
8209,-0.066,10.25,-0.093,3.091
8210,-0.065,10.254,-0.091,3.093
8211,-0.062,10.255,-0.089,3.095
8212,-0.059,10.256,-0.087,3.099
8213,-0.056,10.257,-0.086,3.1
8214,-0.055,10.258,-0.085,3.099
8215,-0.053,10.258,-0.084,3.101
8216,-0.052,10.258,-0.082,3.101
8217,-0.052,10.258,-0.081,3.102
8218,-0.049,10.258,-0.08,3.104
8219,-0.047,10.259,-0.08,3.105
8220,-0.047,10.26,-0.079,3.104
8221,-0.047,10.262,-0.079,3.105
8222,-0.046,10.263,-0.077,3.105
8223,-0.045,10.265,-0.076,3.106
8224,-0.044,10.266,-0.075,3.107
8225,-0.043,10.268,-0.073,3.109
8226,-0.042,10.269,-0.071,3.111
8227,-0.04,10.27,-0.071,3.111
8228,-0.039,10.272,-0.07,3.112
8229,-0.037,10.275,-0.066,3.115
8230,-0.036,10.277,-0.066,3.116
8231,-0.036,10.275,-0.065,3.116
8232,-0.034,10.276,-0.065,3.115
8233,-0.034,10.274,-0.065,3.115
8234,-0.035,10.273,-0.066,3.114
8235,-0.036,10.274,-0.066,3.113
8236,-0.039,10.274,-0.068,3.111
8237,-0.04,10.274,-0.069,3.11
8238,-0.042,10.272,-0.071,3.109
8239,-0.043,10.269,-0.074,3.107
8240,-0.044,10.269,-0.075,3.105
8241,-0.048,10.265,-0.078,3.102
8242,-0.05,10.263,-0.079,3.101
8243,-0.053,10.261,-0.08,3.1
8244,-0.056,10.259,-0.083,3.095
8245,-0.057,10.256,-0.086,3.093
8246,-0.059,10.254,-0.088,3.093
8247,-0.06,10.253,-0.089,3.092
8248,-0.059,10.251,-0.089,3.091
8249,-0.06,10.248,-0.09,3.09
8250,-0.061,10.248,-0.091,3.089
8251,-0.061,10.247,-0.093,3.087
8252,-0.064,10.246,-0.094,3.086
8253,-0.063,10.247,-0.094,3.085
8254,-0.064,10.242,-0.094,3.084
8255,-0.064,10.241,-0.097,3.082
8256,-0.065,10.243,-0.096,3.087
8257,-0.064,10.242,-0.093,3.087
8258,-0.064,10.242,-0.091,3.088
8259,-0.063,10.243,-0.09,3.089
8260,-0.063,10.248,-0.091,3.088
8261,-0.064,10.251,-0.09,3.089
8262,-0.061,10.251,-0.089,3.091
8263,-0.06,10.253,-0.087,3.092
8264,-0.058,10.255,-0.085,3.093
8265,-0.057,10.255,-0.085,3.094
8266,-0.055,10.256,-0.083,3.096
8267,-0.053,10.258,-0.082,3.099
8268,-0.05,10.26,-0.079,3.1
8269,-0.049,10.26,-0.077,3.101
8270,-0.047,10.262,-0.077,3.102
8271,-0.047,10.263,-0.075,3.105
8272,-0.045,10.265,-0.075,3.106
8273,-0.044,10.266,-0.073,3.106
8274,-0.043,10.269,-0.072,3.107
8275,-0.041,10.27,-0.069,3.11
8276,-0.04,10.27,-0.069,3.11
8277,-0.039,10.272,-0.068,3.111
8278,-0.04,10.271,-0.068,3.111
8279,-0.039,10.272,-0.068,3.111
8280,-0.037,10.274,-0.067,3.113
8281,-0.037,10.274,-0.068,3.114
8282,-0.034,10.273,-0.067,3.115
8283,-0.035,10.272,-0.066,3.115
8284,-0.035,10.273,-0.065,3.118
8285,-0.035,10.273,-0.065,3.118
8286,-0.036,10.273,-0.066,3.117
8287,-0.036,10.272,-0.066,3.118
8288,-0.037,10.272,-0.068,3.116
8289,-0.039,10.27,-0.069,3.116
8290,-0.04,10.269,-0.069,3.117
8291,-0.042,10.269,-0.071,3.115
8292,-0.043,10.27,-0.07,3.114
8293,-0.043,10.27,-0.073,3.115
8294,-0.043,10.269,-0.073,3.115
8295,-0.044,10.27,-0.075,3.115
8296,-0.044,10.269,-0.077,3.113
8297,-0.045,10.269,-0.077,3.113
8298,-0.045,10.267,-0.077,3.112
8299,-0.045,10.265,-0.078,3.111
8300,-0.046,10.264,-0.079,3.111
8301,-0.048,10.264,-0.08,3.11
8302,-0.05,10.262,-0.082,3.108
8303,-0.052,10.262,-0.084,3.107
8304,-0.053,10.259,-0.089,3.105
8305,-0.053,10.259,-0.092,3.104
8306,-0.051,10.259,-0.092,3.102
8307,-0.053,10.257,-0.093,3.101
8308,-0.053,10.258,-0.095,3.099
8309,-0.052,10.252,-0.098,3.099
8310,-0.054,10.251,-0.098,3.096
8311,-0.056,10.246,-0.098,3.096
8312,-0.06,10.244,-0.102,3.093
8313,-0.064,10.242,-0.102,3.092
8314,-0.063,10.243,-0.104,3.091
8315,-0.064,10.24,-0.106,3.088
8316,-0.065,10.239,-0.11,3.088
8317,-0.067,10.236,-0.112,3.086
8318,-0.069,10.236,-0.12,3.082
8319,-0.072,10.235,-0.124,3.082
8320,-0.073,10.233,-0.121,3.079
8321,-0.074,10.232,-0.12,3.079
8322,-0.077,10.236,-0.119,3.077
8323,-0.079,10.227,-0.12,3.075
8324,-0.079,10.23,-0.123,3.075
8325,-0.08,10.228,-0.123,3.075
8326,-0.081,10.227,-0.121,3.074
8327,-0.08,10.223,-0.127,3.072
8328,-0.083,10.225,-0.127,3.072
8329,-0.084,10.216,-0.126,3.071
8330,-0.085,10.218,-0.127,3.07
8331,-0.086,10.223,-0.128,3.069
8332,-0.087,10.218,-0.127,3.069
8333,-0.087,10.215,-0.127,3.068
8334,-0.089,10.218,-0.127,3.066
8335,-0.092,10.217,-0.126,3.065
8336,-0.093,10.219,-0.126,3.064
8337,-0.092,10.214,-0.125,3.065
8338,-0.092,10.214,-0.125,3.066
8339,-0.092,10.218,-0.126,3.065
8340,-0.092,10.217,-0.125,3.064
8341,-0.092,10.216,-0.126,3.063
8342,-0.091,10.214,-0.125,3.062
8343,-0.091,10.217,-0.123,3.064
8344,-0.09,10.217,-0.122,3.067
8345,-0.088,10.213,-0.122,3.066
8346,-0.091,10.212,-0.123,3.063
8347,-0.09,10.209,-0.122,3.064
8348,-0.085,10.217,-0.116,3.071
8349,-0.079,10.222,-0.111,3.076
8350,-0.077,10.223,-0.11,3.075
8351,-0.079,10.226,-0.109,3.077
8352,-0.075,10.227,-0.103,3.083
8353,-0.074,10.233,-0.103,3.084
8354,-0.067,10.234,-0.096,3.088
8355,-0.065,10.233,-0.097,3.088
8356,-0.066,10.234,-0.098,3.087
8357,-0.065,10.238,-0.096,3.089
8358,-0.065,10.24,-0.093,3.09
8359,-0.062,10.246,-0.092,3.093
8360,-0.061,10.247,-0.089,3.094
8361,-0.059,10.247,-0.088,3.094
8362,-0.058,10.244,-0.09,3.093
8363,-0.062,10.241,-0.092,3.091
8364,-0.061,10.239,-0.092,3.091
8365,-0.059,10.239,-0.091,3.092
8366,-0.058,10.239,-0.09,3.093
8367,-0.056,10.243,-0.088,3.094
8368,-0.054,10.248,-0.085,3.098
8369,-0.053,10.249,-0.083,3.098
8370,-0.053,10.25,-0.083,3.098
